data_inversa;horario;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;latitude;longitude
21/06/2023;01:20:00;SAPUCAIA;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Curva;-21,88984417;-42,70395997
21/06/2023;04:45:00;CAJATI;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;"Aclive;Curva";-24,83558399;-48,2223738
21/06/2023;08:30:00;CAMPINA GRANDE DO SUL;Manobra de mudança de faixa;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-25,32365502;-49,02531697
21/06/2023;08:12:00;JABOATAO DOS GUARARAPES;Chuva;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;-8,0730937;-34,99190714
21/06/2023;09:30:00;RECIFE;Manobra de mudança de faixa;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;-8,126982;-34,94386
21/06/2023;12:00:00;BRUMADINHO;Problema com o freio;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-20,16710798;-44,33422398
21/06/2023;08:30:00;SANTA FILOMENA;Ausência de reação do condutor;Tombamento;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Declive";-9,216009;-45,644023
21/06/2023;11:17:00;OLIVEIRA;Acostamento em desnível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;-20,613195;-44,735565
21/06/2023;16:20:00;CURITIBA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;-25,55282988;-49,27722493
21/06/2023;16:00:00;JEQUIE;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;-13,87769527;-40,13464153
21/06/2023;17:15:00;SAO CRISTOVAO DO SUL;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Garoa/Chuvisco;Simples;Curva;-27,326683;-50,358158
21/06/2023;17:40:00;ESCADA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;-8,35685707;-35,18628296
21/06/2023;21:00:00;BRUMADINHO;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Curva;-20,16710798;-44,33422398
21/06/2023;23:45:00;SAO SEBASTIAO DO PASSE;Afundamento ou ondulação no pavimento;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;"Aclive;Reta";-12,53527699;-38,59595575
22/06/2023;01:40:00;REGISTRO;Neblina;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nevoeiro/Neblina;Dupla;Reta;-24,54542792;-47,86180224
22/06/2023;06:10:00;RECIFE;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;-8,041915;-34,943292
22/06/2023;08:06:00;LONTRAS;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;"Curva;Aclive";-27,106783;-49,522049
22/06/2023;08:45:00;ORTIGUEIRA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;-24,19454;-50,955556
22/06/2023;08:15:00;RECIFE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;-8,07583727;-34,97015791
22/06/2023;09:58:00;FELIXLANDIA;Problema com o freio;Tombamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Declive";-18,58171283;-45,01194969
22/06/2023;12:45:00;SANTO ANTONIO DE JESUS;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Interseção de Vias;Ponte";-13,04006608;-39,28675236
22/06/2023;15:30:00;JABOATAO DOS GUARARAPES;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Viaduto;Declive";-8,169528;-34,937317
22/06/2023;16:19:00;COCALZINHO DE GOIAS;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Declive";-15,790628;-48,772987
22/06/2023;15:50:00;DUQUE DE CAXIAS;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-22,665575;-43,3266439
25/03/2023;01:42:00;ITAITUBA;Acostamento em desnível;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Simples;"Em Obras;Reta";-4,421121;-55,80314
22/06/2023;19:41:00;RIO NOVO DO SUL;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;-20,86687222;-40,89531898
22/06/2023;19:15:00;CORONEL FABRICIANO;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;-19,52607;-42,5782
16/06/2023;16:01:00;ALTAMIRA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-8,72632457;-54,97348185
22/06/2023;18:40:00;TUNTUM;Deficiência do Sistema de Iluminação/Sinalização;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-5,31583784;-44,58265809
01/05/2023;09:40:00;TERESINA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-5,061969;-42,714039
23/06/2023;08:00:00;GUARULHOS;Manobra de mudança de faixa;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;"Aclive;Reta";-23,457972;-46,479927
23/06/2023;06:44:00;PORTO VITORIA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Chuva;Simples;Curva;-26,28883636;-51,19907856
23/06/2023;07:50:00;RECIFE;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;-8,118724;-34,943117
23/06/2023;07:30:00;GUARANIACU;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;"Reta;Declive";-25,12170846;-52,76593808
23/06/2023;05:58:00;WENCESLAU GUIMARAES;Chuva;Colisão frontal;Sem Vítimas;Amanhecer;Crescente;Chuva;Simples;"Curva;Declive";-13,616727;-39,497029
23/06/2023;07:52:00;PORTO VELHO;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Múltipla;"Interseção de Vias;Reta";-8,75583769;-63,88677478
23/06/2023;10:00:00;PETROPOLIS;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-22,53575484;-43,23295774
23/06/2023;11:00:00;EXTREMA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-22,84701434;-46,33321175
23/06/2023;10:35:00;NOSSA SENHORA DO SOCORRO;Manobra de mudança de faixa;Eventos atípicos;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-10,903851;-37,128677
23/06/2023;11:20:00;DUQUE DE CAXIAS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-22,62009;-43,286922
23/06/2023;12:30:00;CAPITAO LEONIDAS MARQUES;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Declive;-25,58198409;-53,56205219
23/06/2023;18:05:00;CASCAVEL;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Múltipla;"Curva;Interseção de Vias";-24,96489519;-53,40557098
23/06/2023;14:00:00;JAGUARUNA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;-28,5977641;-49,04943589
23/06/2023;18:50:00;ORTIGUEIRA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Curva;Declive";-24,14186383;-51,0040438
23/06/2023;19:35:00;ARAQUARI;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Simples;Reta;-26,41066264;-48,75295628
23/06/2023;16:00:00;ITATIM;Velocidade Incompatível;Colisão traseira;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";-12,7560822;-39,8010138
23/06/2023;22:25:00;COMODORO;Manobra de mudança de faixa;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-13,63885245;-59,79859708
24/06/2023;00:00:00;NOVA SERRANA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;-19,83873706;-45,05664825
23/06/2023;22:40:00;FRUTA DE LEITE;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Curva;Declive";-16,26269;-42,407892
03/06/2023;04:00:00;SALOA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Declive;Curva";-8,9612481;-36,73240198
24/06/2023;06:00:00;ABREU E LIMA;Curva acentuada;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Nublado;Dupla;"Declive;Curva;Viaduto";-7,9169968;-34,89689272
24/06/2023;08:30:00;DOURADOS;Ausência de reação do condutor;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Rotatória;-22,177962;-54,670755
24/06/2023;09:40:00;FRONTEIRA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;-20,248423;-49,167953
24/06/2023;11:10:00;IGARAPE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Aclive";-20,12834104;-44,30330781
24/06/2023;10:00:00;SANTO ANTONIO DO AMPARO;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Curva;Ponte;Declive";-20,89141186;-44,8525565
24/06/2023;07:00:00;VITORIA DO MEARIM;Manobra de mudança de faixa;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;-3,53311616;-44,88804779
24/06/2023;11:40:00;POCOS DE CALDAS;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";-21,77297136;-46,42207861
24/06/2023;15:25:00;APARECIDA DE GOIANIA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-16,8067;-49,2394
24/06/2023;09:30:00;PIRAI;Ausência de reação do condutor;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";-22,660623;-43,82667
24/06/2023;15:30:00;BRASILIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-15,791242;-48,105759
24/06/2023;16:30:00;RIO VERDE;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;"Aclive;Reta";-17,80932123;-50,92613697
24/06/2023;10:10:00;INHAPIM;Problema na suspensão;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-19,45138982;-42,12752114
24/06/2023;20:00:00;LAVRAS;Curva acentuada;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Curva;Declive";-21,31899514;-45,16696812
25/06/2023;02:50:00;ESPLANADA;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-11,70657288;-37,91374808
25/06/2023;03:40:00;GUARULHOS;Ausência de sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;"Reta;Declive";-23,4578749;-46,4812796
20/06/2023;03:00:00;GENERAL CARNEIRO;Curva acentuada;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-15,68523501;-53,84637301
25/06/2023;06:00:00;GRAO MOGOL;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Amanhecer;Crescente;Céu Claro;Simples;"Curva;Declive";-16,325254;-43,122922
25/06/2023;09:40:00;PUGMIL;Demais Fenômenos da natureza;Eventos atípicos;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Declive";-10,335307;-48,88808596
25/06/2023;11:30:00;POUSO ALEGRE;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-22,35705283;-45,92798746
25/06/2023;14:16:00;BRASILIA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Aclive";-15,581864;-47,521973
25/06/2023;13:55:00;URUGUAIANA;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-29,74143591;-56,97819304
25/06/2023;12:38:00;FAZENDA RIO GRANDE;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;"Curva;Interseção de Vias";-25,711727;-49,319442
25/06/2023;12:00:00;REDENCAO DO GURGUEIA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";-9,47345465;-44,6176379
25/06/2023;17:40:00;VIRMOND;Velocidade Incompatível;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-25,37719;-52,252471
25/06/2023;21:10:00;CONGONHAL;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-22,152356;-46,056887
26/06/2023;01:50:00;RIBEIRA DO POMBAL;Pista esburacada;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Crescente;Nublado;Simples;Aclive;-10,76468984;-38,51131045
26/06/2023;04:50:00;RIBAS DO RIO PARDO;Ausência de sinalização;Colisão frontal;Com Vítimas Fatais;Amanhecer;Decrescente;Céu Claro;Simples;"Aclive;Reta";-20,483887;-54,154385
20/06/2023;09:41:00;SERRA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;-20,23267;-40,27658
26/06/2023;10:10:00;PLANALTO;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Curva;Aclive";-14,68607;-40,55485
20/06/2023;12:00:00;NOVA MUTUM;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-13,539845;-56,026715
26/06/2023;07:00:00;GENERAL CARNEIRO;Ausência de sinalização;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Declive";-15,67116412;-52,80483996
26/06/2023;07:00:00;SAO RAIMUNDO DAS MANGABEIRAS;Demais falhas na via;Tombamento;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;-7,071148;-45,593342
26/06/2023;14:00:00;RIO CASCA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-20,18799924;-42,69190926
26/06/2023;14:50:00;BOM JESUS DE GOIAS;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;-18,23291495;-49,72625498
26/06/2023;17:00:00;BETIM;Demais Fenômenos da natureza;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;-19,97318745;-44,26477432
26/06/2023;17:10:00;BETIM;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;-19,97496214;-44,26116943
27/04/2023;16:10:00;LINDOESTE;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-25,34495402;-53,58666028
26/06/2023;19:34:00;MONTE CASTELO;Manobra de mudança de faixa;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;"Interseção de Vias;Aclive";-26,48707;-50,23276105
26/06/2023;16:50:00;RIO NEGRINHO;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-26,255;-49,618
26/06/2023;22:00:00;LAGOA VERMELHA;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Declive;Curva";-28,26110871;-51,47787809
27/06/2023;03:30:00;POCINHOS;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Simples;Declive;-7,1733;-36,0333
27/06/2023;05:50:00;MAUA DA SERRA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Curva;-23,939148;-51,121249
27/06/2023;06:45:00;GRAVATAI;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;-29,959141;-51,088791
27/06/2023;08:45:00;IMBITUBA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;-28,25421948;-48,7028861
27/06/2023;09:20:00;MANGARATIBA;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-22,92618815;-43,96323294
27/06/2023;09:40:00;SABARA;Chuva;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Simples;Curva;-19,78496805;-43,72311799
16/06/2023;14:10:00;PRIMAVERA DO LESTE;Acostamento em desnível;Colisão lateral sentido oposto;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;-15,58036301;-54,429449
27/06/2023;04:00:00;LENCOIS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-12,49586481;-41,17625601
27/06/2023;18:00:00;BARRA MANSA;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;-22,54744306;-44,1836602
27/06/2023;17:45:00;ELDORADO DO SUL;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Reta;-30,055727;-51,46933
28/06/2023;04:30:00;JABOATAO DOS GUARARAPES;Manobra de mudança de faixa;Tombamento;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Dupla;Curva;-8,172797;-34,939428
28/06/2023;05:46:00;JAPARATUBA;Acostamento em desnível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Declive;Reta";-10,62656711;-36,99773792
28/06/2023;06:10:00;CARIACICA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-20,32415948;-40,3952903
27/06/2023;22:55:00;CANDEIAS DO JAMARI;Ausência de reação do condutor;Tombamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-8,92132905;-63,43426829
28/06/2023;11:30:00;CASEIROS;Ausência de sinalização;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-28,266254;-51,696014
28/06/2023;11:50:00;APUCARANA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;-23,58261216;-51,44500092
28/06/2023;09:30:00;PARAGOMINAS;Manobra de mudança de faixa;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-3,4703279;-47,4694273
15/06/2023;09:20:00;SALVADOR;Pista Escorregadia;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;-12,92628699;-38,46838679
28/06/2023;02:49:00;PETROPOLIS;Curva acentuada;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Curva;-22,30030298;-43,13042284
28/06/2023;15:30:00;ARAGUAINA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Curva;-7,21337786;-48,24431331
28/06/2023;18:30:00;MARINGA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;-23,4191001;-51,96816601
28/06/2023;22:00:00;SAO JOSE DOS PINHAIS;Ultrapassagem Indevida;Colisão frontal;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-25,54908791;-49,04398096
28/06/2023;18:30:00;JENIPAPO DOS VIEIRAS;Desvio temporário;Colisão lateral sentido oposto;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;-5,49574957;-45,53333269
28/06/2023;18:00:00;BREJO SANTO;Curva acentuada;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Curva;Declive";-7,564275;-39,020442
29/06/2023;05:56:00;BARRO ALTO;Deficiência do Sistema de Iluminação/Sinalização;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Interseção de Vias;Reta";-15,083906;-48,860964
29/06/2023;05:14:00;JUSSARA;Curva acentuada;Tombamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;"Interseção de Vias;Curva";-15,87299668;-50,84936538
29/06/2023;07:40:00;JACIARA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-15,96962998;-54,95363
29/06/2023;09:20:00;SABARA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Reta";-19,78860676;-43,69766414
19/05/2023;15:02:00;TALISMA;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;-12,770952;-49,088295
29/06/2023;12:20:00;UBIRATA;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Simples;"Aclive;Reta";-24,55481316;-52,96637535
29/06/2023;10:00:00;MARMELEIRO;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-26,1580913;-53,0304301
28/06/2023;11:00:00;SAO JOSE DA LAJE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Curva;Declive";-8,96386265;-36,02023815
29/06/2023;13:30:00;UBERLANDIA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Curva;-18,9113;-48,2622
29/06/2023;08:20:00;RECIFE;Pista Escorregadia;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Chuva;Múltipla;"Viaduto;Declive;Em Obras";-8,067319;-34,943765
29/06/2023;15:30:00;ANTONIO DIAS;Desvio temporário;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Desvio Temporário";-19,64614211;-42,91069811
22/06/2023;09:50:00;FILADELFIA;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-10,80326898;-40,11635072
29/06/2023;14:00:00;LENCOIS;Manobra de mudança de faixa;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Rotatória;-12,48219879;-41,35263996
29/06/2023;21:00:00;BRASILIA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;-15,787066;-48,140709
29/06/2023;17:40:00;ACAILANDIA;Animais na Pista;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Declive";-4,78027205;-47,165397
29/06/2023;16:20:00;AURELINO LEAL;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;Curva;-14,47398806;-39,32749872
29/06/2023;22:45:00;CARMO DA CACHOEIRA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Curva;Declive";-21,43271635;-45,21060568
30/06/2023;03:10:00;BALSA NOVA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nevoeiro/Neblina;Dupla;Curva;-25,47651831;-49,63922381
30/06/2023;02:40:00;TERESINA;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Múltipla;"Reta;Aclive";-5,14702095;-42,77438982
30/06/2023;04:30:00;ITATIAIA;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nevoeiro/Neblina;Simples;Rotatória;-22,488885;-44,552696
30/06/2023;05:55:00;AGUAS MORNAS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Amanhecer;Crescente;Céu Claro;Dupla;"Curva;Aclive";-27,712931;-48,943741
30/06/2023;05:30:00;ITAPUA DO OESTE;Manobra de mudança de faixa;Colisão lateral sentido oposto;Com Vítimas Fatais;Amanhecer;Crescente;Céu Claro;Simples;Reta;-9,30121192;-63,15106772
30/06/2023;09:20:00;EXTREMA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;-22,82587628;-46,31289588
30/06/2023;08:00:00;AGUA BOA;Reação tardia ou ineficiente do condutor;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Declive;-14,00253804;-52,14939588
30/06/2023;09:05:00;AREAL;Curva acentuada;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;-22,19935287;-43,15764401
30/06/2023;12:15:00;CANAPOLIS;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Rotatória;-18,71074793;-49,13692422
