data_inversa;horario;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;latitude;longitude
16/11/2025;15:45:00;VIANA;Faixas de trânsito com largura insuficiente;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Aclive;Curva";-20,38532867;-40,55847947
16/11/2025;17:15:00;RAFAEL JAMBEIRO;Velocidade Incompatível;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-12,47989699;-39,7431273
16/11/2025;21:30:00;JUIZ DE FORA;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Simples;Reta;-21,60540772;-43,45916748
16/11/2025;18:39:00;NOVO PROGRESSO;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Ignorado;Simples;Reta;-7,1543;-55,37308
16/11/2025;01:35:00;NISIA FLORESTA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-6,103035;-35,234085
16/11/2025;01:35:00;SAO JOSE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;-27,60204323;-48,62972466
16/11/2025;02:00:00;MONTE ALEGRE DE MINAS;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-18,87657;-48,908691
16/11/2025;02:45:00;PESCARIA BRAVA;Animais na Pista;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;-28,426408;-48,907167
16/11/2025;05:30:00;ITAPEVA;Chuva;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Crescente;Chuva;Dupla;"Reta;Declive";-22,774899;-46,238881
16/11/2025;05:45:00;QUEIMADOS;Acumulo de areia ou detritos sobre o pavimento;Tombamento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;-22,7307973;-43,60639997
16/11/2025;07:10:00;LINHARES;Acesso irregular;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-19,5450986;-40,16495402
16/11/2025;07:20:00;DUQUE DE CAXIAS;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;-22,67012863;-43,28572188
16/11/2025;09:10:00;MATEUS LEME;Curva acentuada;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-19,92042163;-44,47763443
16/11/2025;07:30:00;ALEXANIA;Velocidade Incompatível;Colisão com objeto;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-16,11377;-48,545352
16/11/2025;09:40:00;BRUMADINHO;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Interseção de Vias;Curva";-20,1461984;-44,21769811
16/11/2025;12:10:00;NOVA IGUACU;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;-22,74356195;-43,51386007
16/11/2025;12:30:00;TAUBATE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Retorno Regulamentado;-23,06075824;-45,62130824
16/11/2025;14:30:00;NOVA UNIAO;Pista esburacada;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;-19,75259008;-43,53873001
16/11/2025;15:00:00;TRES CORACOES;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;-21,642005;-45,287305
16/11/2025;13:30:00;PIRAI;Acumulo de areia ou detritos sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Múltipla;Reta;-22,58218819;-44,03461266
16/11/2025;15:00:00;PADRE BERNARDO;Conversão proibida;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;"Interseção de Vias;Reta";-15,599173;-48,201837
16/11/2025;16:16:00;DUQUE DE CAXIAS;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;"Curva;Declive";-22,67184;-43,28728
16/11/2025;10:30:00;ITAMONTE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;"Declive;Curva";-22,37075765;-44,76494908
16/11/2025;16:40:00;ITAPERUNA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-21,2467712;-41,7759232
16/11/2025;17:35:00;UBIRATA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Nublado;Simples;Reta;-24,5498183;-53,0370566
16/11/2025;16:20:00;SANTOS DUMONT;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;-21,415;-43,563
16/11/2025;18:40:00;MOSSORO;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-5,14516;-37,34632
16/11/2025;16:40:00;PERDOES;Chuva;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;"Curva;Declive";-21,065963;-45,052428
16/11/2025;16:40:00;PETROPOLIS;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;"Declive;Curva";-22,551263;-43,246892
16/11/2025;18:50:00;SANTO ANTONIO DO GRAMA;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Curva;-20,26344;-42,59673
16/11/2025;18:00:00;GOIANINHA;Acesso irregular;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;"Interseção de Vias;Reta";-6,25594083;-35,21375656
16/11/2025;17:15:00;MANHUACU;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;"Curva;Declive";-20,068265;-42,175023
16/11/2025;19:30:00;GOIANAPOLIS;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Declive";-16,46583714;-49,06653497
16/11/2025;19:30:00;MACAPA;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Em Obras;Reta";0,393492;-51,061769
16/11/2025;21:35:00;MONTENEGRO;Acumulo de água sobre o pavimento;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;-29,81822033;-51,46496301
16/11/2025;21:42:00;COLINAS DO TOCANTINS;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;-8,14067;-48,46897
16/11/2025;19:00:00;CONCEICAO DO ALMEIDA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Reta;Aclive";-12,910127;-39,240648
16/11/2025;22:00:00;DUQUE DE CAXIAS;Ausência de sinalização;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;"Interseção de Vias;Reta";-22,6745414;-43,2855787
16/11/2025;21:45:00;CAMPO LARGO;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;-25,434955;-49,523144
16/11/2025;20:00:00;COMENDADOR LEVY GASPARIAN;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Curva;-22,009422;-43,260693
16/11/2025;21:45:00;NOVO LINO;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-9,006303;-35,676059
16/11/2025;18:45:00;SANTA RITA DE MINAS;Acesso irregular;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-19,867932;-42,134655
16/11/2025;23:30:00;TRES RIOS;Velocidade Incompatível;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;"Declive;Curva";-22,05061404;-43,02029028
16/11/2025;18:00:00;CAMPINA GRANDE;Iluminação deficiente;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Reta;Em Obras";-7,268113;-35,883335
16/11/2025;06:20:00;ESTIVA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Curva;Aclive";-22,4201674;-45,9649184
15/11/2025;00:15:00;RIO VERDE;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Reta;Aclive";-17,859348;-50,748917
15/11/2025;03:00:00;CRISTIANO OTONI;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-20,86229741;-43,79961125
15/11/2025;10:30:00;BALNEARIO CAMBORIU;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;"Reta;Aclive";-27,03777199;-48,60068321
15/11/2025;13:00:00;BOM DESPACHO;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;-19,785276;-45,314031
15/11/2025;18:20:00;MONSENHOR GIL;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-5,59552;-42,61427
15/11/2025;20:35:00;PATOS DE MINAS;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Retorno Regulamentado;-18,63316585;-46,46900207
15/11/2025;19:30:00;MAUA DA SERRA;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;"Curva;Declive";-23,93950663;-51,1432457
15/11/2025;17:00:00;MACAPA;Velocidade Incompatível;Tombamento;Sem Vítimas;Anoitecer;Decrescente;Céu Claro;Simples;"Curva;Declive";0,36437832;-51,07745916
15/11/2025;08:00:00;BREJO SANTO;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-7,59394047;-39,02515411
15/11/2025;05:45:00;ALAGOINHAS;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Sol;Simples;"Rotatória;Reta;Interseção de Vias;Aclive";-12,165135;-38,476248
15/11/2025;00:20:00;SERRA;Acesso irregular;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;-20,14740833;-40,28014833
15/11/2025;00:00:00;ITAGUAI;Acostamento em desnível;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-22,86023889;-43,79152302
15/11/2025;01:00:00;REGISTRO;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Ignorado;Dupla;Reta;-24,52493958;-47,85509275
15/11/2025;00:30:00;MURICI;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;-9,331;-35,915
15/11/2025;05:00:00;JACAREZINHO;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Amanhecer;Decrescente;Nublado;Simples;"Declive;Reta";-23,14080302;-49,94732078
15/11/2025;06:00:00;BETIM;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;"Declive;Curva";-19,987918;-44,200834
15/11/2025;06:30:00;CONTAGEM;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-19,8729108;-44,05487
15/11/2025;06:20:00;MURICI;Acumulo de água sobre o pavimento;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;-9,25543784;-35,99021785
15/11/2025;10:15:00;CANGUCU;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Curva";-31,43240483;-52,65620828
15/11/2025;09:30:00;DIAMANTINO;Acesso irregular;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;-14,136256;-56,679231
15/11/2025;11:45:00;JOAO PESSOA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-7,11399949;-34,84220535
15/11/2025;12:15:00;FEIRA DE SANTANA;Conversão proibida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-12,240804;-38,938349
15/11/2025;12:30:00;MAIRIPORA;Condutor usando celular;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-23,272434;-46,584708
15/11/2025;12:10:00;PETROPOLIS;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Simples;"Aclive;Curva";-22,54934262;-43,22845459
15/11/2025;14:30:00;MARINGA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Dupla;Reta;-23,42274;-51,90288
15/11/2025;14:35:00;IBIA;Animais na Pista;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-19,31924331;-46,48555756
15/11/2025;14:00:00;CAMPOS DOS GOYTACAZES;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Curva;-21,829376;-41,499027
15/11/2025;13:15:00;CACERES;Acumulo de água sobre o pavimento;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Declive;-16,244028;-57,544352
15/11/2025;18:23:00;CASTANHAL;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;-1,295129;-47,899519
15/11/2025;17:50:00;ACAILANDIA;Conversão proibida;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;-4,94210183;-47,46764224
15/11/2025;15:40:00;ACREUNA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Declive";-17,356277;-50,329403
15/11/2025;18:40:00;ITABUNA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Interseção de Vias;-14,76542113;-39,29929733
15/11/2025;18:30:00;BRUMADINHO;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;"Curva;Declive";-20,156788;-44,327766
15/11/2025;19:00:00;VILHENA;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;-12,74100734;-60,13164997
15/11/2025;19:40:00;QUELUZ;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;-22,5429651;-44,7997955
15/11/2025;19:45:00;ARAPONGAS;Chuva;Capotamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;-23,48862202;-51,42343394
15/11/2025;21:00:00;CURITIBA;Chuva;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;-25,54836561;-49,31166044
15/11/2025;21:00:00;RECIFE;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Viaduto;-8,06848951;-34,94218675
15/11/2025;17:30:00;ANANINDEUA;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;-1,381327;-48,39974
15/11/2025;09:21:00;BELO HORIZONTE;Retorno proibido;Eventos atípicos;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-19,844965;-43,886761
15/11/2025;19:50:00;VITORIA DA CONQUISTA;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Declive";-14,854789;-40,880034
15/11/2025;18:20:00;VITORIA DA CONQUISTA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-14,824982;-40,855956
15/11/2025;23:38:00;PORTO FRANCO;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;"Reta;Aclive";-6,342719;-47,373834
15/11/2025;14:30:00;NOVA IGUACU;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-22,84882517;-43,60360829
15/11/2025;22:10:00;RIO NEGRINHO;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";-26,244154;-49,516033
15/11/2025;23:40:00;PETROPOLIS;Neblina;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Nevoeiro/Neblina;Dupla;Curva;-22,528476;-43,2228656
15/11/2025;19:30:00;TEOFILANDIA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-11,54648;-38,99083
14/11/2025;04:10:00;VARZEA GRANDE;Acumulo de água sobre o pavimento;Colisão lateral mesmo sentido;Com Vítimas Feridas;Amanhecer;Crescente;Chuva;Simples;"Declive;Reta";-15,41306321;-56,35448518
14/11/2025;08:03:00;JACIARA;Conversão proibida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Aclive;-15,96899761;-54,94753039
14/11/2025;06:50:00;SANTA BARBARA DO LESTE;Velocidade Incompatível;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Curva;-19,91412728;-42,13308334
14/11/2025;08:20:00;JANGADA;Chuva;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;-15,30444;-56,43577
14/11/2025;13:58:00;SAO GONCALO DO AMARANTE;Acesso irregular;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;-5,732338;-35,357717
14/11/2025;20:50:00;CORRENTINA;Demais Fenômenos da natureza;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-13,954972;-46,197463
14/11/2025;22:40:00;BARRA DO GARCAS;Acesso irregular;Colisão transversal;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-15,8725231;-52,3855289
14/11/2025;08:10:00;TERESINA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-5,08160521;-42,77145892
14/11/2025;11:30:00;GUARULHOS;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Interseção de Vias;-23,4828724;-46,5598309
14/11/2025;10:30:00;EUGENOPOLIS;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";-21,125762;-42,25562
14/11/2025;11:50:00;RIO LARGO;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-9,48910658;-35,81600904
14/11/2025;11:39:00;TERESINA;Acesso irregular;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;"Reta;Aclive";-5,12173;-42,79273
14/11/2025;12:00:00;ITUMBIARA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-18,3656008;-49,21422813
14/11/2025;11:20:00;CARATINGA;Acesso irregular;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de Vias;-19,7975255;-42,1449201
14/11/2025;13:25:00;ARAQUARI;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;-26,40722;-48,74871
14/11/2025;13:07:00;PETROLINA;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Retorno Regulamentado;Rotatória;Interseção de Vias";-9,37624127;-40,49277306
14/11/2025;13:30:00;UBATUBA;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-23,461584;-45,065319
14/11/2025;07:40:00;JANGADA;Ultrapassagem Indevida;Colisão frontal;Sem Vítimas;Pleno dia;Decrescente;Chuva;Simples;Aclive;-15,297514;-56,435457
14/11/2025;14:40:00;GUARACIABA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Declive;-26,58076618;-53,51635605
14/11/2025;16:00:00;JATAI;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-17,702663;-51,835367
14/11/2025;15:00:00;PONTES E LACERDA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-15,309571;-59,249587
14/11/2025;18:10:00;FEIRA DE SANTANA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-12,3569003;-38,844336
14/11/2025;18:15:00;SENADOR JOSE BENTO;Acumulo de água sobre o pavimento;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Curva;-22,135137;-46,147956
14/11/2025;19:30:00;DUQUE DE CAXIAS;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Retorno Regulamentado;-22,7182068;-43,2903964
14/11/2025;17:40:00;ARAGUARI;Condutor usando celular;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;"Aclive;Curva";-18,73307852;-48,21006775
14/11/2025;21:05:00;FAZENDA RIO GRANDE;Velocidade Incompatível;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Ignorado;Dupla;Reta;-25,674187;-49,315468
14/11/2025;21:10:00;BENTO GONCALVES;Animais na Pista;Atropelamento de Animal;Sem Vítimas;Plena Noite;Crescente;Nublado;Simples;"Declive;Curva";-29,17914278;-51,51862621
14/11/2025;21:00:00;RIO LARGO;Deficiência do Sistema de Iluminação/Sinalização;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-9,497433;-35,812433
14/11/2025;21:05:00;ITATIAIUCU;Velocidade Incompatível;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Curva;-20,164495;-44,367375
14/11/2025;12:40:00;JI-PARANA;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;"Reta;Interseção de Vias";-10,867668;-61,966252
14/11/2025;22:15:00;PERDIZES;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-19,61627;-47,35938
14/11/2025;19:32:00;MONTES CLAROS;Deficiência do Sistema de Iluminação/Sinalização;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-16,86098;-44,03381
14/11/2025;23:00:00;QUEIMADOS;Acesso irregular;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-22,7295182;-43,5695179
13/11/2025;04:00:00;CAMANDUCAIA;Curva acentuada;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;-22,76136507;-46,16827447
13/11/2025;04:40:00;IPIXUNA DO PARA;Iluminação deficiente;Colisão traseira;Com Vítimas Feridas;Amanhecer;Decrescente;Nublado;Simples;Aclive;-2,489922;-47,510487
13/11/2025;11:00:00;VARZEA GRANDE;Demais Fenômenos da natureza;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Sol;Simples;Reta;-15,572028;-56,249367
13/11/2025;22:30:00;ALTO GARCAS;Acostamento em desnível;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-16,9436044;-53,5268786
13/11/2025;12:05:00;INGA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-7,217953;-35,595646
13/11/2025;02:50:00;JANDAIA;Iluminação deficiente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-17,21474;-50,165748
13/11/2025;04:00:00;SATUBA;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;-9,58689;-35,849874
13/11/2025;07:10:00;VITORIA DA CONQUISTA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Aclive;-14,90334825;-40,87023497
13/11/2025;07:00:00;MESSIAS;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Viaduto;-9,36845506;-35,83141414
13/11/2025;07:37:00;CAMPO MOURAO;Acesso irregular;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;-24,04187907;-52,40335004
13/11/2025;07:45:00;RECIFE;Acesso irregular;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-8,13748;-34,94739
13/11/2025;09:50:00;MANHUACU;Ultrapassagem Indevida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-20,275942;-42,0528711
13/11/2025;08:00:00;MUITOS CAPOES;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;-28,37948;-51,07546
13/11/2025;10:00:00;CANAS;Ausência de sinalização;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Reta;Em Obras";-22,71160549;-45,0510521
13/11/2025;15:15:00;TEIXEIRA DE FREITAS;Acesso irregular;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Reta;Interseção de Vias";-17,53950607;-39,71514595
13/11/2025;11:50:00;BACABEIRA;Velocidade Incompatível;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;-2,85534;-44,37474
13/11/2025;13:30:00;NOVA MAMORE;Acumulo de água sobre o pavimento;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;-10,38584736;-65,32331944
